Date,League,Account,Action,Stash,Item
"15/05/2023, 11:42:33","Crucible","swozn","modified","Currency","203× Chromatic Orb"
"15/05/2023, 11:42:33","Crucible","0v3r_Dk","modified","Currency","1348× Chaos Orb"
"15/05/2023, 11:42:33","Crucible","swozn","modified","Currency","1728× Orb of Alteration"
"15/05/2023, 11:42:32","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 11:42:32","Crucible","0v3r_Dk","modified","Divination Cards","89× The Union"
"15/05/2023, 11:42:32","Crucible","swozn","modified","Divination Cards","99× Lingering Remnants"
"15/05/2023, 11:42:32","Crucible","swozn","added","Essence","Screaming Essence of Loathing"
"15/05/2023, 11:42:32","Crucible","swozn","added","Essence","Screaming Essence of Wrath"
"15/05/2023, 11:42:32","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 11:42:32","Crucible","0v3r_Dk","modified","Fragment","28× Rusted Divination Scarab"
"15/05/2023, 11:42:32","Crucible","0v3r_Dk","modified","Currency","12× Awakened Sextant"
"15/05/2023, 11:42:32","Crucible","swozn","modified","Currency","1708× Orb of Alteration"
"15/05/2023, 11:42:32","Crucible","swozn","added","Currency","2× Ancient Shard"
"15/05/2023, 11:42:31","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 11:42:31","Crucible","swozn","modified","Currency","39× Enkindling Orb"
"15/05/2023, 11:42:31","Crucible","swozn","modified","Currency","1688× Orb of Alteration"
"15/05/2023, 11:42:30","Crucible","swozn","modified","Currency","62× Gemcutter's Prism"
"15/05/2023, 11:42:30","Crucible","swozn","modified","Currency","1668× Orb of Alteration"
"15/05/2023, 11:42:30","Crucible","swozn","modified","Currency","1343× Chaos Orb"
"15/05/2023, 11:42:29","Crucible","swozn","modified","Currency","54× Vaal Orb"
"15/05/2023, 11:42:29","Crucible","swozn","modified","Currency","1648× Orb of Alteration"
"15/05/2023, 11:42:28","Crucible","swozn","added","Essence","2× Screaming Essence of Woe"
"15/05/2023, 11:42:28","Crucible","swozn","added","Essence","2× Screaming Essence of Greed"
"15/05/2023, 11:42:28","Crucible","0v3r_Dk","added","General","Ventor's Gamble Gold Ring"
"15/05/2023, 11:42:28","Crucible","swozn","modified","Currency","7× Veiled Chaos Orb"
"15/05/2023, 11:42:28","Crucible","swozn","added","Maps","Hall of Grandmasters Promenade Map (T6)"
"15/05/2023, 11:42:27","Crucible","swozn","modified","Currency","19× Lesser Eldritch Ichor"
"15/05/2023, 11:42:27","Crucible","swozn","modified","Currency","397× Cartographer's Chisel"
"15/05/2023, 11:42:26","Crucible","swozn","modified","Currency","1628× Orb of Alteration"
"15/05/2023, 11:42:26","Crucible","swozn","modified","Currency","150× Orb of Alchemy"
"15/05/2023, 11:42:26","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 11:42:26","Crucible","swozn","modified","Currency","1608× Orb of Alteration"
"15/05/2023, 11:42:25","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 11:42:25","Crucible","swozn","modified","Divination Cards","87× The Union"
"15/05/2023, 11:42:25","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 11:42:25","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 11:42:24","Crucible","swozn","modified","Currency","292× Orb of Scouring"
"15/05/2023, 11:42:24","Crucible","swozn","modified","Currency","258× Orb of Chance"
"15/05/2023, 11:42:24","Crucible","swozn","added","Currency","Diviner's Incubator"
"15/05/2023, 11:35:40","Crucible","0v3r_Dk","removed","juice","Cruel Vault Cemetery Map (T16)"
"15/05/2023, 11:35:35","Crucible","0v3r_Dk","removed","Currency","Diviner's Incubator"
"15/05/2023, 11:33:13","Crucible","swozn","added","Currency","Diviner's Incubator"
"15/05/2023, 11:33:11","Crucible","swozn","added","Currency","Infused Incubator"
"15/05/2023, 11:33:09","Crucible","swozn","modified","Currency","1588× Orb of Alteration"
"15/05/2023, 11:33:07","Crucible","swozn","added","Currency","Fossilised Incubator"
"15/05/2023, 11:33:06","Crucible","swozn","modified","Currency","1568× Orb of Alteration"
"15/05/2023, 11:33:05","Crucible","swozn","modified","Currency","1548× Orb of Alteration"
"15/05/2023, 11:33:04","Crucible","swozn","modified","Currency","1528× Orb of Alteration"
"15/05/2023, 11:33:04","Crucible","swozn","modified","Currency","1508× Orb of Alteration"
"15/05/2023, 11:33:03","Crucible","swozn","modified","Currency","1488× Orb of Alteration"
"15/05/2023, 11:33:03","Crucible","0v3r_Dk","removed","Currency","Maddening Incubator"
"15/05/2023, 11:33:03","Crucible","swozn","modified","Currency","241× Orb of Chance"
"15/05/2023, 11:33:02","Crucible","0v3r_Dk","removed","Currency","Ornate Incubator"
"15/05/2023, 11:33:02","Crucible","swozn","modified","Currency","188× Chromatic Orb"
"15/05/2023, 11:33:02","Crucible","swozn","modified","Currency","1468× Orb of Alteration"
"15/05/2023, 11:33:02","Crucible","swozn","modified","Currency","60× Orb of Regret"
"15/05/2023, 11:33:02","Crucible","0v3r_Dk","removed","Currency","3× Stacked Deck"
"15/05/2023, 11:33:01","Crucible","swozn","modified","Divination Cards","43× Man With Bear"
"15/05/2023, 11:33:01","Crucible","swozn","modified","Currency","130× Orb of Alchemy"
"15/05/2023, 11:33:01","Crucible","swozn","modified","Currency","27× Lesser Eldritch Ember"
"15/05/2023, 11:33:00","Crucible","swozn","modified","Currency","256× Orb of Augmentation"
"15/05/2023, 11:33:00","Crucible","swozn","modified","Currency","1448× Orb of Alteration"
"15/05/2023, 11:33:00","Crucible","0v3r_Dk","modified","Currency","52× Portal Scroll"
"15/05/2023, 11:32:59","Crucible","swozn","modified","Currency","1428× Orb of Alteration"
"15/05/2023, 11:32:59","Crucible","0v3r_Dk","modified","Currency","48× Portal Scroll"
"15/05/2023, 11:32:59","Crucible","swozn","modified","Currency","110× Orb of Alchemy"
"15/05/2023, 11:32:58","Crucible","swozn","modified","Currency","1408× Orb of Alteration"
"15/05/2023, 11:32:58","Crucible","swozn","modified","Currency","226× Orb of Augmentation"
"15/05/2023, 11:32:57","Crucible","swozn","modified","Currency","1388× Orb of Alteration"
"15/05/2023, 11:32:57","Crucible","swozn","modified","Currency","60× Gemcutter's Prism"
"15/05/2023, 11:32:56","Crucible","swozn","modified","Currency","1368× Orb of Alteration"
"15/05/2023, 11:32:56","Crucible","swozn","modified","Currency","42× Greater Eldritch Ichor"
"15/05/2023, 11:32:55","Crucible","swozn","modified","Currency","117× Orb of Unmaking"
"15/05/2023, 11:32:55","Crucible","swozn","modified","Currency","380× Cartographer's Chisel"
"15/05/2023, 11:32:54","Crucible","swozn","modified","Currency","1348× Orb of Alteration"
"15/05/2023, 11:32:54","Crucible","swozn","modified","Currency","1328× Orb of Alteration"
"15/05/2023, 11:32:53","Crucible","swozn","modified","Currency","168× Chromatic Orb"
"15/05/2023, 11:32:53","Crucible","swozn","modified","Currency","1308× Orb of Alteration"
"15/05/2023, 11:32:53","Crucible","swozn","modified","Currency","1783× Orb of Fusing"
"15/05/2023, 11:32:52","Crucible","swozn","modified","Currency","1288× Orb of Alteration"
"15/05/2023, 11:32:52","Crucible","swozn","modified","Currency","201× Orb of Augmentation"
"15/05/2023, 11:32:52","Crucible","swozn","modified","Currency","1268× Orb of Alteration"
"15/05/2023, 11:32:51","Crucible","swozn","modified","Fragment","23× Timeless Templar Splinter"
"15/05/2023, 11:32:51","Crucible","swozn","modified","Currency","205× Jeweller's Orb"
"15/05/2023, 11:32:50","Crucible","swozn","modified","Currency","89× Instilling Orb"
"15/05/2023, 11:32:50","Crucible","swozn","modified","Currency","239× Orb of Chance"
"15/05/2023, 11:32:49","Crucible","swozn","modified","Currency","9× Awakened Sextant"
"15/05/2023, 11:32:48","Crucible","swozn","modified","Currency","38× Enkindling Orb"
"15/05/2023, 11:32:48","Crucible","swozn","modified","Currency","4× Orb of Annulment"
"15/05/2023, 11:32:47","Crucible","swozn","modified","Currency","51× Vaal Orb"
"15/05/2023, 11:32:46","Crucible","swozn","added","Currency","Maddening Incubator"
"15/05/2023, 11:32:46","Crucible","swozn","modified","Currency","1340× Chaos Orb"
"15/05/2023, 11:32:45","Crucible","swozn","modified","Currency","1248× Orb of Alteration"
"15/05/2023, 11:32:45","Crucible","swozn","modified","Divination Cards","40× Man With Bear"
"15/05/2023, 11:32:45","Crucible","swozn","added","Divination Cards","Unchained"
"15/05/2023, 11:32:44","Crucible","swozn","modified","Divination Cards","6× The Inventor"
"15/05/2023, 11:32:44","Crucible","swozn","modified","Divination Cards","83× The Union"
"15/05/2023, 11:32:43","Crucible","swozn","added","Currency","Ornate Incubator"
"15/05/2023, 11:32:43","Crucible","swozn","modified","Currency","5× Eldritch Orb of Annulment"
"15/05/2023, 11:32:42","Crucible","swozn","modified","Divination Cards","95× Lingering Remnants"
"15/05/2023, 11:32:42","Crucible","swozn","modified","Currency","1776× Orb of Fusing"
"15/05/2023, 11:32:41","Crucible","swozn","modified","Currency","289× Orb of Scouring"
"15/05/2023, 11:32:22","Crucible","0v3r_Dk","added","General","Emperor's Vigilance Steel Kite Shield"
"15/05/2023, 11:32:20","Crucible","0v3r_Dk","modified","Currency","50× Vaal Orb"
"15/05/2023, 11:32:15","Crucible","0v3r_Dk","modified","Currency","31× Vaal Orb"
"15/05/2023, 11:32:14","Crucible","0v3r_Dk","modified","Delirium","175× Simulacrum Splinter"
"15/05/2023, 11:32:14","Crucible","0v3r_Dk","modified","Currency","1333× Chaos Orb"
"15/05/2023, 11:32:14","Crucible","0v3r_Dk","added","Fragment","Polished Legion Scarab"
"15/05/2023, 11:32:13","Crucible","0v3r_Dk","modified","Fragment","2× Offering to the Goddess"
"15/05/2023, 11:32:13","Crucible","0v3r_Dk","modified","Fragment","17× Rusted Legion Scarab"
"15/05/2023, 11:32:13","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 11:32:13","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 11:32:12","Crucible","0v3r_Dk","modified","Currency","41× Greater Eldritch Ichor"
"15/05/2023, 11:32:12","Crucible","0v3r_Dk","modified","Currency","7× Awakened Sextant"
"15/05/2023, 11:32:12","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 11:32:12","Crucible","0v3r_Dk","modified","Currency","22× Grand Eldritch Ichor"
"15/05/2023, 11:32:12","Crucible","0v3r_Dk","modified","Fragment","3× Polished Harbinger Scarab"
"15/05/2023, 11:32:11","Crucible","0v3r_Dk","modified","Fragment","26× Rusted Divination Scarab"
"15/05/2023, 11:32:11","Crucible","0v3r_Dk","modified","Currency","113× Orb of Unmaking"
"15/05/2023, 11:32:10","Crucible","0v3r_Dk","added","Currency","3× Stacked Deck"
"15/05/2023, 11:32:10","Crucible","0v3r_Dk","modified","Divination Cards","77× The Union"
"15/05/2023, 11:32:08","Crucible","0v3r_Dk","modified","Currency","283× Orb of Scouring"
"15/05/2023, 11:32:08","Crucible","0v3r_Dk","modified","Currency","1756× Orb of Fusing"
"15/05/2023, 11:32:05","Crucible","0v3r_Dk","modified","Delirium","8× Blacksmith's Delirium Orb"
"15/05/2023, 11:32:05","Crucible","0v3r_Dk","modified","Delirium","9× Fine Delirium Orb"
"15/05/2023, 11:24:16","Crucible","swozn","added","Uniques","Hyaon's Fury Legion Sword"
"15/05/2023, 11:24:14","Crucible","swozn","added","General","level 1 11% Enlighten Support"
"15/05/2023, 11:23:42","Crucible","0v3r_Dk","removed","juice","Buried Haven Cemetery Map (T16)"
"15/05/2023, 11:23:30","Crucible","0v3r_Dk","modified","Currency","1330× Chaos Orb"
"15/05/2023, 11:23:21","Crucible","swozn","added","Currency","6× Alteration Shard"
"15/05/2023, 11:23:21","Crucible","swozn","removed","Currency","17× Alteration Shard"
"15/05/2023, 11:23:21","Crucible","swozn","modified","Currency","1228× Orb of Alteration"
"15/05/2023, 11:22:40","Crucible","0v3r_Dk","modified","Currency","17× Explorer's Scouting Report"
"15/05/2023, 11:22:39","Crucible","0v3r_Dk","modified","Currency","1736× Orb of Fusing"
"15/05/2023, 11:22:39","Crucible","0v3r_Dk","modified","Currency","4× Awakened Sextant"
"15/05/2023, 11:22:39","Crucible","0v3r_Dk","modified","Fragment","25× Rusted Divination Scarab"
"15/05/2023, 11:22:38","Crucible","0v3r_Dk","modified","Currency","367× Cartographer's Chisel"
"15/05/2023, 11:22:37","Crucible","0v3r_Dk","modified","Currency","4× Singular Scouting Report"
"15/05/2023, 11:22:37","Crucible","0v3r_Dk","added","Divination Cards","The Saint's Treasure"
"15/05/2023, 11:22:36","Crucible","0v3r_Dk","modified","Currency","279× Orb of Scouring"
"15/05/2023, 11:22:36","Crucible","0v3r_Dk","added","Divination Cards","Cameria's Cut"
"15/05/2023, 11:22:35","Crucible","0v3r_Dk","added","Maps","Superior Cemetery Map (T16)"
"15/05/2023, 11:22:35","Crucible","0v3r_Dk","modified","Currency","1511× Wild Crystallised Lifeforce"
"15/05/2023, 11:22:35","Crucible","0v3r_Dk","modified","Currency","21× Grand Eldritch Ichor"
"15/05/2023, 11:22:35","Crucible","0v3r_Dk","modified","Delve","5× Aberrant Fossil"
"15/05/2023, 11:22:30","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 11:22:29","Crucible","0v3r_Dk","added","Maps","Fleet Cemetery Map of Transience (T16)"
"15/05/2023, 11:22:29","Crucible","0v3r_Dk","added","Maps","Fleet Cemetery Map of Transience (T16)"
"15/05/2023, 11:22:28","Crucible","0v3r_Dk","modified","Currency","1716× Orb of Fusing"
"15/05/2023, 11:21:06","Crucible","swozn","modified","Currency","51× Vaal Orb"
"15/05/2023, 11:21:05","Crucible","swozn","added","Maps","Dark Bind Cemetery Map (T16)"
"15/05/2023, 11:21:03","Crucible","swozn","added","Maps","Cemetery Map (T4)"
"15/05/2023, 11:21:02","Crucible","swozn","added","Currency","2× Scroll Fragment"
"15/05/2023, 11:21:02","Crucible","swozn","removed","Currency","3× Scroll Fragment"
"15/05/2023, 11:21:02","Crucible","swozn","modified","Currency","66× Scroll of Wisdom"
"15/05/2023, 11:20:07","Crucible","swozn","modified","Currency","36× Vaal Orb"
"15/05/2023, 11:20:01","Crucible","swozn","modified","Currency","11× Regal Orb"
"15/05/2023, 11:19:58","Crucible","swozn","modified","Currency","2× Regal Orb"
"15/05/2023, 11:19:42","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 11:19:41","Crucible","swozn","removed","Maps","Warped Ziggurat Cemetery Map (T16)"
"15/05/2023, 11:19:40","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 11:19:40","Crucible","swozn","removed","Maps","Superior Cemetery Map (T16)"
"15/05/2023, 11:19:39","Crucible","swozn","removed","Maps","Torture Crest Cemetery Map (T16)"
"15/05/2023, 11:19:39","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 11:19:39","Crucible","swozn","removed","Maps","Dire Cradle Cemetery Map (T16)"
"15/05/2023, 11:19:38","Crucible","swozn","removed","Maps","Destiny Remnant Cemetery Map (T16)"
"15/05/2023, 11:19:37","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 11:19:36","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 11:19:18","Crucible","swozn","modified","Divination Cards","70× The Union"
"15/05/2023, 11:18:57","Crucible","swozn","removed","Currency","2× Infused Incubator"
"15/05/2023, 11:18:56","Crucible","swozn","removed","Currency","Diviner's Incubator"
"15/05/2023, 11:18:56","Crucible","swozn","removed","Currency","Maddening Incubator"
"15/05/2023, 11:18:56","Crucible","swozn","removed","Currency","Morphing Incubator"
"15/05/2023, 11:18:55","Crucible","swozn","removed","Currency","Fossilised Incubator"
"15/05/2023, 11:18:55","Crucible","swozn","removed","Currency","Skittering Incubator"
"15/05/2023, 11:18:55","Crucible","swozn","removed","Currency","Infused Incubator"
"15/05/2023, 11:18:55","Crucible","swozn","removed","Currency","2× Fragmented Incubator"
"15/05/2023, 11:18:54","Crucible","swozn","removed","Currency","Ornate Incubator"
"15/05/2023, 11:18:54","Crucible","swozn","removed","Currency","Maddening Incubator"
"15/05/2023, 11:18:52","Crucible","swozn","added","Currency","Infused Incubator"
"15/05/2023, 11:18:52","Crucible","swozn","modified","Currency","1227× Orb of Alteration"
"15/05/2023, 11:18:51","Crucible","swozn","modified","Currency","58× Orb of Regret"
"15/05/2023, 11:18:50","Crucible","swozn","modified","Delirium","150× Simulacrum Splinter"
"15/05/2023, 11:18:50","Crucible","swozn","modified","Currency","1207× Orb of Alteration"
"15/05/2023, 11:18:50","Crucible","swozn","modified","Currency","297× Vivid Crystallised Lifeforce"
"15/05/2023, 11:18:49","Crucible","swozn","added","Fragment","10× Timeless Eternal Empire Splinter"
"15/05/2023, 11:18:49","Crucible","swozn","added","Currency","Skittering Incubator"
"15/05/2023, 11:18:49","Crucible","swozn","modified","Currency","85× Instilling Orb"
"15/05/2023, 11:18:48","Crucible","swozn","modified","Currency","26× Lesser Eldritch Ember"
"15/05/2023, 11:18:48","Crucible","swozn","modified","Essence","2× Screaming Essence of Contempt"
"15/05/2023, 11:18:48","Crucible","swozn","added","Essence","Screaming Essence of Torment"
"15/05/2023, 11:18:47","Crucible","swozn","modified","Divination Cards","2× Emperor of Purity"
"15/05/2023, 11:18:47","Crucible","swozn","added","Divination Cards","Soul Quenched"
"15/05/2023, 11:18:47","Crucible","swozn","modified","Currency","17× Lesser Eldritch Ichor"
"15/05/2023, 11:18:46","Crucible","swozn","modified","Currency","1206× Orb of Alteration"
"15/05/2023, 11:18:46","Crucible","swozn","added","Currency","Fossilised Incubator"
"15/05/2023, 11:18:46","Crucible","swozn","added","Fragment","8× Timeless Karui Splinter"
"15/05/2023, 11:18:45","Crucible","swozn","modified","Currency","1186× Orb of Alteration"
"15/05/2023, 11:18:45","Crucible","swozn","modified","Currency","93× Orb of Alchemy"
"15/05/2023, 11:18:38","Crucible","swozn","modified","Currency","88× Orb of Alchemy"
"15/05/2023, 11:18:38","Crucible","swozn","modified","Fragment","36× Timeless Maraketh Splinter"
"15/05/2023, 11:18:37","Crucible","swozn","modified","Currency","353× Cartographer's Chisel"
"15/05/2023, 11:18:37","Crucible","swozn","added","Currency","Morphing Incubator"
"15/05/2023, 11:18:36","Crucible","swozn","modified","Currency","58× Gemcutter's Prism"
"15/05/2023, 11:18:36","Crucible","swozn","modified","Currency","68× Orb of Alchemy"
"15/05/2023, 11:18:35","Crucible","swozn","added","Delve","Fundamental Fossil"
"15/05/2023, 11:18:34","Crucible","swozn","modified","Currency","1166× Orb of Alteration"
"15/05/2023, 11:18:34","Crucible","swozn","added","Currency","Maddening Incubator"
"15/05/2023, 11:18:34","Crucible","swozn","modified","Divination Cards","3× Last Hope"
"15/05/2023, 11:18:33","Crucible","swozn","modified","Divination Cards","63× The Union"
"15/05/2023, 11:18:33","Crucible","swozn","added","Currency","Diviner's Incubator"
"15/05/2023, 11:18:33","Crucible","swozn","modified","Currency","1306× Wild Crystallised Lifeforce"
"15/05/2023, 11:18:33","Crucible","swozn","modified","Currency","171× Orb of Augmentation"
"15/05/2023, 11:18:32","Crucible","swozn","modified","Fragment","2× Rusted Metamorph Scarab"
"15/05/2023, 11:18:32","Crucible","swozn","modified","Divination Cards","89× Lingering Remnants"
"15/05/2023, 11:18:31","Crucible","swozn","modified","Currency","1696× Orb of Fusing"
"15/05/2023, 11:18:31","Crucible","swozn","modified","Fragment","3× Rusted Elder Scarab"
"15/05/2023, 11:18:30","Crucible","swozn","modified","Currency","219× Orb of Chance"
"15/05/2023, 11:18:30","Crucible","swozn","modified","Currency","275× Orb of Scouring"
"15/05/2023, 11:18:30","Crucible","swozn","modified","Currency","1146× Orb of Alteration"
"15/05/2023, 11:18:29","Crucible","swozn","modified","Currency","1126× Orb of Alteration"
"15/05/2023, 11:18:28","Crucible","swozn","modified","Currency","1106× Orb of Alteration"
"15/05/2023, 11:18:28","Crucible","swozn","modified","Currency","48× Orb of Alchemy"
"15/05/2023, 11:18:26","Crucible","swozn","added","Delirium","Diviner's Delirium Orb"
"15/05/2023, 11:18:26","Crucible","swozn","added","Currency","2× Awakened Sextant"
"15/05/2023, 11:18:26","Crucible","swozn","modified","Currency","1321× Chaos Orb"
"15/05/2023, 11:09:16","Crucible","0v3r_Dk","removed","juice","Nightmare Secrets Cemetery Map (T16)"
"15/05/2023, 11:08:47","Crucible","0v3r_Dk","removed","juice","Charged Compass"
"15/05/2023, 11:08:46","Crucible","0v3r_Dk","removed","juice","Charged Compass"
"15/05/2023, 11:08:46","Crucible","0v3r_Dk","removed","juice","Charged Compass"
"15/05/2023, 11:08:44","Crucible","0v3r_Dk","removed","juice","Charged Compass"
"15/05/2023, 11:08:43","Crucible","0v3r_Dk","removed","juice","Gilded Reliquary Scarab"
"15/05/2023, 11:08:43","Crucible","0v3r_Dk","removed","juice","Gilded Reliquary Scarab"
"15/05/2023, 11:08:42","Crucible","0v3r_Dk","removed","juice","Gilded Reliquary Scarab"
"15/05/2023, 11:08:42","Crucible","0v3r_Dk","removed","juice","Gilded Reliquary Scarab"
"15/05/2023, 11:08:41","Crucible","0v3r_Dk","removed","juice","Polished Legion Scarab"
"15/05/2023, 11:08:41","Crucible","0v3r_Dk","removed","juice","Polished Legion Scarab"
"15/05/2023, 11:08:40","Crucible","0v3r_Dk","removed","juice","Polished Legion Scarab"
"15/05/2023, 11:08:40","Crucible","0v3r_Dk","removed","juice","Polished Legion Scarab"
"15/05/2023, 11:08:39","Crucible","0v3r_Dk","removed","juice","Gilded Divination Scarab"
"15/05/2023, 11:08:39","Crucible","0v3r_Dk","removed","juice","Gilded Divination Scarab"
"15/05/2023, 11:08:38","Crucible","0v3r_Dk","removed","juice","Gilded Divination Scarab"
"15/05/2023, 11:08:38","Crucible","0v3r_Dk","removed","juice","Gilded Divination Scarab"
"15/05/2023, 11:08:38","Crucible","0v3r_Dk","removed","juice","Gilded Ambush Scarab"
"15/05/2023, 11:08:37","Crucible","0v3r_Dk","removed","juice","Gilded Ambush Scarab"
"15/05/2023, 11:08:37","Crucible","0v3r_Dk","removed","juice","Gilded Ambush Scarab"
"15/05/2023, 11:08:36","Crucible","0v3r_Dk","removed","juice","Gilded Ambush Scarab"
"15/05/2023, 11:07:56","Crucible","swozn","added","Maps","Cruel Apex Cemetery Map (T16)"
"15/05/2023, 10:49:07","Crucible","0v3r_Dk","modified","Currency","1315× Chaos Orb"
"15/05/2023, 10:49:06","Crucible","0v3r_Dk","modified","Currency","1298× Chaos Orb"
"15/05/2023, 10:49:04","Crucible","0v3r_Dk","modified","Currency","1278× Chaos Orb"
"15/05/2023, 10:46:42","Crucible","0v3r_Dk","modified","Currency","14× Divine Orb"
"15/05/2023, 10:46:40","Crucible","0v3r_Dk","modified","Currency","22× Divine Orb"
"15/05/2023, 10:46:39","Crucible","0v3r_Dk","modified","Currency","32× Divine Orb"
"15/05/2023, 10:46:39","Crucible","0v3r_Dk","modified","Currency","42× Divine Orb"
"15/05/2023, 10:46:38","Crucible","0v3r_Dk","modified","Currency","52× Divine Orb"
"15/05/2023, 10:46:37","Crucible","0v3r_Dk","modified","Currency","62× Divine Orb"
"15/05/2023, 10:46:37","Crucible","0v3r_Dk","modified","Currency","72× Divine Orb"
"15/05/2023, 10:39:14","Crucible","0v3r_Dk","removed","Fragment","Gilded Divination Scarab"
